X1,X2,S2,S2_conf
G2,OG2,0.000122088615619,0.000141220055722
G2,OD2,0.000121434893766,0.000141226292071
G2,OF2,0.000121842667903,0.00014118570827
G2,OT2,0.000121320675808,0.00014087514644
G2,P2,0.000121972850629,0.000141229332012
G2,PT2,0.000121950879031,0.000141215028534
G2,S2,0.000122058669598,0.00014121135205
G2,V2,0.000121756797108,0.000141214075816
G2,GR,0.000116828812407,0.000147347331742
G2,EP,0.000123699664755,0.000141059095334
G3,OG3,0.000397604070047,0.001282707826336
G3,OD3,0.00040095579342,0.001282330008383
G3,OF3,0.000394865035376,0.001282628781465
G3,OT3,0.000421896150905,0.001281695583693
G3,P3,0.000407064475054,0.00128166040647
G3,PT3,0.000396179607445,0.001281743399902
G3,S3,0.000397219299727,0.001282936712732
G3,V3,0.000500886228459,0.001284203129887
G3,SW,0.000322421834764,0.001304714235257
G3,A2,0.000398662651173,0.001282730470616
G3,AL2,0.000394031417315,0.001280377485221
G3,C2,0.000399250356182,0.001283362303455
G3,CO2,0.000404877775038,0.001284229854968
G3,CU2,0.00039658887317,0.001282895759613
G3,D2,0.000396609336984,0.001282897121568
G3,G2,0.000396119770514,0.001282338551529
G3,OG2,0.000405449589817,0.001281268179856
G3,OD2,0.000396618203711,0.001282906452401
G3,OF2,0.000393537458674,0.001282291490062
G3,OT2,0.000395898691123,0.001282650605792
G3,P2,0.000396502197109,0.001282918124831
G3,PT2,0.000396201365682,0.001282883864628
G3,S2,0.000392785313091,0.001282375139644
G3,V2,0.000396466185667,0.00128262577851
G3,GR,0.000357387628307,0.001346695921578
G3,EP,0.000394899848485,0.001288147927246
GR,EP,-0.000561425391557,0.006933462547878
OG1,OD1,0.000234593639202,0.000173533255015
OG1,OF1,0.000235501753576,0.00017362944613
OG1,OT1,0.000237420903512,0.00017336945847
OG1,P1,0.000235417469147,0.000173623465485
OG1,PT1,0.000235435286915,0.000173356353368
OG1,S1,0.000234894245735,0.000173551823886
OG1,V1,0.000184169227371,0.000185391854134
OG1,A3,0.000235197400974,0.000174776604805
OG1,AL3,0.000303616194884,0.000263561079248
OG1,C3,0.000236192251828,0.000173766932194
OG1,CO3,0.000233552547417,0.000173418946646
OG1,CU3,0.00023570848772,0.000173700119509
OG1,D3,0.00023542997199,0.000173620368802
OG1,G3,0.000232835969559,0.000172211337134
OG1,OG3,0.000235729990295,0.000173435632584
OG1,OD3,0.000235075650938,0.000173210414566
OG1,OF3,0.00023573053596,0.000173542919724
OG1,OT3,0.000239180460412,0.000174484502652
OG1,P3,0.000234181058419,0.000173520526448
OG1,PT3,0.000236566145562,0.000173626590284
OG1,S3,0.00023542348169,0.000173551985002
OG1,V3,0.000258310822153,0.000190445535794
OG1,SW,0.000245328321906,0.000176853965482
OG1,A2,0.000234885874907,0.000173519586875
OG1,AL2,0.000235913187251,0.000173286724098
OG1,C2,0.000235394509181,0.000173465856653
OG1,CO2,0.000235645346725,0.00017360257018
OG1,CU2,0.000235213897453,0.000173499094917
OG1,D2,0.000235179733359,0.0001735081024
OG1,G2,0.000235550844697,0.000173464941117
OG1,OG2,0.0002352622977,0.000173499174559
OG1,OD2,0.000235966461572,0.000173445506922
OG1,OF2,0.000235912146011,0.00017372563614
OG1,OT2,0.000236147760569,0.000173825098656
OG1,P2,0.00023507847989,0.000173510605792
OG1,PT2,0.000235230938345,0.000173509149261
OG1,S2,0.000236157372019,0.000173409673511
OG1,V2,0.000235537800543,0.000173614294297
OG1,GR,0.000198928909416,0.000179676694744
OG1,EP,0.0002359973629,0.000174282431227
OG2,OD2,8.05042990411059E-05,9.58261500455525E-05
OG2,OF2,8.05999150883356E-05,9.58474881915909E-05
OG2,OT2,8.04688884670356E-05,9.58349491739908E-05
OG2,P2,8.05473697414908E-05,9.58244975206215E-05
OG2,PT2,8.05340799939864E-05,9.58247606834898E-05
OG2,S2,8.04848151207277E-05,9.58332816280719E-05
OG2,V2,8.05478420126761E-05,9.58250922315812E-05
OG2,GR,8.11167876412777E-05,9.56999101507549E-05
OG2,EP,8.05276538711454E-05,9.58181526701138E-05
OG3,OD3,0.00016092000629,0.000285807819895
OG3,OF3,0.000161573001443,0.000286875644186
OG3,OT3,0.000157093056015,0.000281246558507
OG3,P3,0.000161029047697,0.000287294938895
OG3,PT3,0.000160839155298,0.000286409135801
OG3,S3,0.000159565459942,0.000284375906667
OG3,V3,0.000153681923877,0.000281543327463
OG3,SW,0.000161347993519,0.000280913431814
OG3,A2,0.000162017336697,0.000288391751226
OG3,AL2,0.000158099714664,0.000286098151226
OG3,C2,0.000162008935524,0.000287198144898
OG3,CO2,0.000161207969851,0.000287324027413
OG3,CU2,0.000161411431571,0.00028733342686
OG3,D2,0.000161323554054,0.000287323456745
OG3,G2,0.000160262362501,0.000286332101946
OG3,OG2,0.000161729636304,0.000287313574568
OG3,OD2,0.000162483845079,0.000287296772657
OG3,OF2,0.000161034058741,0.00028732450809
OG3,OT2,0.000159500604372,0.000284618730264
OG3,P2,0.000161590267674,0.000287297279243
OG3,PT2,0.000161373126072,0.000287276225467
OG3,S2,0.000161985596766,0.00028727129243
OG3,V2,0.000161742416535,0.000287756259807
OG3,GR,0.000161176126152,0.00028398243456
OG3,EP,0.000168238469452,0.000298112540372
OD1,OF1,4.98932397526404E-05,0.000273270917189
OD1,OT1,4.77473475582892E-05,0.000271319823389
OD1,P1,4.93379374557386E-05,0.000273120229022
OD1,PT1,4.91895130586968E-05,0.000273297642654
OD1,S1,4.90240053494059E-05,0.000273000238097
OD1,V1,4.7831641172745E-05,0.000270463969385
OD1,A3,6.79019784256525E-05,0.00027038693466
OD1,AL3,4.44686887212109E-05,0.00032352158764
OD1,C3,4.89217404793748E-05,0.000273168996952
OD1,CO3,4.53326248330047E-05,0.000272805708443
OD1,CU3,4.91776133858089E-05,0.000273102457316
OD1,D3,4.93808396561178E-05,0.000273091473965
OD1,G3,4.21552879974534E-05,0.000274386194416
OD1,OG3,4.91686351098004E-05,0.000273252401163
OD1,OD3,4.98269935765441E-05,0.000273136766058
OD1,OF3,4.92303230661937E-05,0.000272418227941
OD1,OT3,4.87936701708364E-05,0.000272930517942
OD1,P3,5.01999858100616E-05,0.000273366497747
OD1,PT3,4.92303463695547E-05,0.000272974497909
OD1,S3,4.92513982910987E-05,0.000273292288566
OD1,V3,5.03124978512987E-05,0.0002875942861
OD1,SW,6.38940194569275E-05,0.000273280352132
OD1,A2,4.94615916458252E-05,0.000273080471669
OD1,AL2,4.96872098594861E-05,0.000273254123176
OD1,C2,4.85712264347728E-05,0.000273194638206
OD1,CO2,4.6889079006536E-05,0.000272995557365
OD1,CU2,4.91736687867615E-05,0.000273079366193
OD1,D2,4.92490287283367E-05,0.000273080856472
OD1,G2,5.00088624983699E-05,0.000273043256482
OD1,OG2,4.90301966551498E-05,0.000273062742193
OD1,OD2,4.76800225998729E-05,0.000272941739901
OD1,OF2,4.89078199104736E-05,0.00027317205628
OD1,OT2,4.93022038939163E-05,0.000273192812168
OD1,P2,4.91814604668847E-05,0.000273074277654
OD1,PT2,4.91944018150939E-05,0.000273073080129
OD1,S2,5.12173878116298E-05,0.000273160131907
OD1,V2,4.93684976411948E-05,0.000273083863744
OD1,GR,5.38183130623371E-05,0.00029384747935
OD1,EP,4.92960379307246E-05,0.000273936393536
OD2,OF2,0.000292466430979,0.000324324697422
OD2,OT2,0.000291691270855,0.000323190260476
OD2,P2,0.000292357768605,0.000324287541087
OD2,PT2,0.000292396635505,0.000324343923777
OD2,S2,0.000292361431642,0.000324285552041
OD2,V2,0.000291624264047,0.000323075178595
OD2,GR,0.000279256233449,0.000303671056645
OD2,EP,0.000289755379066,0.00032005604128
OD3,OF3,8.91038027253004E-06,0.000322354481593
OD3,OT3,9.69489312970646E-06,0.000320942292757
OD3,P3,7.86870977016355E-06,0.000321685293089
OD3,PT3,9.08199266079373E-06,0.000321848417699
OD3,S3,9.08453438054893E-06,0.000321712045656
OD3,V3,1.28149501107885E-05,0.000317355124414
OD3,SW,3.40405755694315E-05,0.000315462577021
OD3,A2,8.4593038342902E-06,0.000321646752866
OD3,AL2,1.41440002136637E-05,0.000320398858959
OD3,C2,8.30847450704852E-06,0.000321701180645
OD3,CO2,9.14430095506867E-06,0.000321586163716
OD3,CU2,9.05099729777832E-06,0.000321596291263
OD3,D2,9.20913836177678E-06,0.000321612018037
OD3,G2,9.22367575713683E-06,0.00032153492324
OD3,OG2,9.28792190305317E-06,0.000321644442951
OD3,OD2,8.06025912672854E-06,0.00032178129536
OD3,OF2,1.0958281486752E-05,0.000322174556368
OD3,OT2,9.23305278778712E-06,0.000322010850783
OD3,P2,8.56702856843491E-06,0.000321631382429
OD3,PT2,9.02617119103344E-06,0.000321605816051
OD3,S2,1.0418843570755E-05,0.000321432994871
OD3,V2,9.12631474294636E-06,0.000321713950491
OD3,GR,2.5755973737808E-05,0.000332474899357
OD3,EP,9.86017595493247E-06,0.000320726367418
OF1,OT1,-2.96081368990549E-05,9.00028219001314E-05
OF1,P1,-2.94897065980618E-05,9.04018133243978E-05
OF1,PT1,-2.96272483862161E-05,9.02400081724077E-05
OF1,S1,-2.94918481249394E-05,9.04394601213661E-05
OF1,V1,-2.10915324720395E-05,9.16791381864881E-05
OF1,A3,-3.13108678280972E-05,9.22347685103336E-05
OF1,AL3,1.62469329892945E-05,0.000103423228852
OF1,C3,-2.93050109265141E-05,9.04150287004363E-05
OF1,CO3,-3.13846975332599E-05,9.01960006192309E-05
OF1,CU3,-2.97563359723641E-05,9.03954865066518E-05
OF1,D3,-2.95101145442473E-05,9.04112750782097E-05
OF1,G3,-2.92055333955142E-05,9.06259533711618E-05
OF1,OG3,-2.98910292207564E-05,9.03731700133889E-05
OF1,OD3,-2.97018732999424E-05,9.04997382406505E-05
OF1,OF3,-2.87207874879742E-05,8.98707240398072E-05
OF1,OT3,-3.03963569543139E-05,9.05916147107476E-05
OF1,P3,-2.94379563010563E-05,9.0402277732085E-05
OF1,PT3,-2.85691602656502E-05,9.04438109416432E-05
OF1,S3,-2.97793931818718E-05,9.04198304890152E-05
OF1,V3,-2.90825329770511E-05,9.09235009928597E-05
OF1,SW,-1.78407421109021E-05,8.85763912856584E-05
OF1,A2,-2.9371842826705E-05,9.03984467275495E-05
OF1,AL2,-2.97719324281572E-05,9.05656315595576E-05
OF1,C2,-2.95412013280877E-05,9.04339553503189E-05
OF1,CO2,-2.95376983813781E-05,9.04106777749402E-05
OF1,CU2,-2.94880047305389E-05,9.04018167638561E-05
OF1,D2,-2.94883699073689E-05,9.04021025992134E-05
OF1,G2,-2.96816074502733E-05,9.03603824334733E-05
OF1,OG2,-2.94964522237145E-05,9.03946162094957E-05
OF1,OD2,-2.95043043220115E-05,9.03990651917003E-05
OF1,OF2,-2.95070843631831E-05,9.04114771442279E-05
OF1,OT2,-2.94369423929639E-05,9.04207242021668E-05
OF1,P2,-2.94831790603203E-05,9.04018812764281E-05
OF1,PT2,-2.94697318121958E-05,9.04063270086897E-05
OF1,S2,-2.94903340734789E-05,9.04016846865753E-05
OF1,V2,-2.95836731156951E-05,9.04178033716649E-05
OF1,GR,-2.83332179198542E-05,9.28267570297167E-05
OF1,EP,-2.84101748863848E-05,9.00821220857833E-05
OF2,OT2,-0.00023500218301,0.000845308015394
OF2,P2,-0.000235162628738,0.000845662643594
OF2,PT2,-0.000235155958238,0.000845653227088
OF2,S2,-0.000235205936595,0.000845705546272
OF2,V2,-0.000234947319704,0.000845345416509
OF2,GR,-0.000222937015074,0.00082561459387
OF2,EP,-0.000244011132116,0.000860325951771
OF3,OT3,0.000137841370812,0.0004773992324
OF3,P3,0.000142530569377,0.000484582739008
OF3,PT3,0.000143501160782,0.000483746299208
OF3,S3,0.000140220412839,0.000482857143373
OF3,V3,0.000171321301613,0.000474744394295
OF3,SW,0.000108428961769,0.000465180598667
OF3,A2,0.000141707318905,0.000484261567643
OF3,AL2,0.000137682811966,0.000484781625767
OF3,C2,0.000141643340651,0.000483898082513
OF3,CO2,0.000141056562571,0.000483633934749
OF3,CU2,0.000141275234544,0.000483619807793
OF3,D2,0.000141279342515,0.000483613477645
OF3,G2,0.000141455275609,0.000483692480753
OF3,OG2,0.000140681981682,0.000483614591765
OF3,OD2,0.000141220859052,0.000483618102191
OF3,OF2,0.000141789991142,0.000483504473898
OF3,OT2,0.000143289328272,0.000484584133038
OF3,P2,0.000141273118143,0.000483603207078
OF3,PT2,0.000141354655612,0.000483646024844
OF3,S2,0.000141518012412,0.000483657435158
OF3,V2,0.00014198716105,0.000483951387472
OF3,GR,0.000117875214751,0.000482740725904
OF3,EP,0.000144969915018,0.000487947918301
OT1,P1,-0.000264778750947,0.000833278380357
OT1,PT1,-0.000265489652752,0.000832629078637
OT1,S1,-0.000264138238515,0.000833235658967
OT1,V1,-0.000270557046946,0.000861266818443
OT1,A3,0.000145720805798,0.000831929761198
OT1,AL3,0.000239248770865,0.000991939564295
OT1,C3,-0.000262261675704,0.000830388345196
OT1,CO3,-0.000265621330815,0.000832506451798
OT1,CU3,-0.0002642317592,0.000832912601889
OT1,D3,-0.000264031028347,0.00083341878311
OT1,G3,-0.000256587651124,0.000833398264772
OT1,OG3,-0.000264214619007,0.000833861418172
OT1,OD3,-0.000263959410222,0.000832882499976
OT1,OF3,-0.000269236206658,0.00083077729369
OT1,OT3,-0.00023932941696,0.000834475065719
OT1,P3,-0.00026278916256,0.000833364534418
OT1,PT3,-0.000264161203341,0.000833831919806
OT1,S3,-0.000264595151065,0.000833652154838
OT1,V3,-0.000289681697015,0.000842549011723
OT1,SW,-0.000241977255076,0.000845868766484
OT1,A2,-0.00026366146539,0.000833792673107
OT1,AL2,-0.000264344722981,0.000834263991433
OT1,C2,-0.000265103119769,0.000833247799473
OT1,CO2,-0.000268286688852,0.000831809771224
OT1,CU2,-0.000264249926463,0.000833270048665
OT1,D2,-0.000264456564589,0.000833245759269
OT1,G2,-0.00026371780637,0.000833065680463
OT1,OG2,-0.000264322366913,0.000833256574275
OT1,OD2,-0.000264797183518,0.000833088828202
OT1,OF2,-0.000262250507135,0.000833188532075
OT1,OT2,-0.000263560461482,0.000833138820415
OT1,P2,-0.000264184396179,0.000833282795746
OT1,PT2,-0.000264211490105,0.000833282726541
OT1,S2,-0.000268454019064,0.000833374460211
OT1,V2,-0.00026364795907,0.000833093321349
OT1,GR,-0.000275177285422,0.000874184179104
OT1,EP,-0.000260328820003,0.000832540769665
OT2,P2,7.20089830916426E-05,0.000200987237833
OT2,PT2,7.17752598828651E-05,0.000201055433766
OT2,S2,7.15000471694756E-05,0.00020100298505
OT2,V2,7.19356071314239E-05,0.000201134358567
OT2,GR,7.37867803787401E-05,0.000204813698755
OT2,EP,7.40133378910297E-05,0.000202246333724
OT3,P3,8.20530890355055E-05,0.000718511547266
OT3,PT3,8.34084925150265E-05,0.000717918920112
OT3,S3,8.16802368217109E-05,0.000718261956419
OT3,V3,8.91814483701264E-05,0.000753933043689
OT3,SW,5.04617864480091E-05,0.00075924897033
OT3,A2,8.3372797297159E-05,0.000718365036018
OT3,AL2,8.12371897878206E-05,0.000719958285662
OT3,C2,8.19893673465418E-05,0.000718373583703
OT3,CO2,7.99371790661728E-05,0.000718438166639
OT3,CU2,8.2154544323516E-05,0.000718328648755
OT3,D2,8.24280612056364E-05,0.000718291222747
OT3,G2,8.2460540190845E-05,0.000718567161264
OT3,OG2,8.37699689636901E-05,0.00071840431648
OT3,OD2,8.6894669354281E-05,0.000717937506905
OT3,OF2,7.71525632125802E-05,0.000718604097875
OT3,OT2,8.32558404048558E-05,0.000718281407748
OT3,P2,8.20717178813018E-05,0.000718318448547
OT3,PT2,8.2139714002551E-05,0.000718348023314
OT3,S2,8.13231578430921E-05,0.000718335026872
OT3,V2,8.36211772490466E-05,0.000718270253481
OT3,GR,7.09292051950944E-05,0.000731178882386
OT3,EP,8.42011651911452E-05,0.00071465474626
P1,PT1,1.89735380184963E-19,1.62487620164208E-18
P1,S1,5.6920614055489E-19,1.26655408529084E-18
P1,V1,0,2.77342514492862E-17
P1,A3,4.33680868994202E-19,6.98891031451023E-18
P1,AL3,0,1.75216262143622E-16
P1,C3,-2.43945488809238E-19,1.38209001302253E-18
P1,CO3,2.71050543121376E-19,2.96552514453012E-18
P1,CU3,4.74338450462408E-19,1.37402510314631E-18
P1,D3,2.71050543121376E-20,1.18861300063294E-18
P1,G3,0,3.18692207467395E-18
P1,OG3,9.21571846612679E-19,1.19629086981182E-18
P1,OD3,3.59141969635823E-19,1.6116821016711E-18
P1,OF3,3.21872519956634E-19,1.49173153780992E-18
P1,OT3,1.0842021724855E-19,3.22998160466056E-18
P1,P3,-4.40457132572236E-19,1.2625754114149E-18
P1,PT3,2.40557357020221E-19,1.123591586144E-18
P1,S3,6.03087458445062E-19,1.00387994669828E-18
P1,V3,0,2.91786382828272E-17
P1,SW,0,1.94855190201564E-17
P1,A2,9.48676900924816E-20,1.15938946302433E-18
P1,AL2,5.6920614055489E-19,1.88962422502705E-18
P1,C2,-4.06575814682064E-19,1.51523365794091E-18
P1,CO2,5.01443504774546E-19,1.33058797253306E-18
P1,CU2,8.80914265144472E-20,1.22595187033901E-18
P1,D2,4.47233396150271E-19,1.09565576276551E-18
P1,G2,2.03287907341032E-19,1.16575776249885E-18
P1,OG2,2.03287907341032E-19,1.2792551793354E-18
P1,OD2,2.43945488809238E-19,1.54159635083666E-18
P1,OF2,-2.16840434497101E-19,1.79820742243724E-18
P1,OT2,1.66018457661843E-19,1.08158046871081E-18
P1,P2,-1.35525271560688E-19,1.19200279616162E-18
P1,PT2,5.0821976835258E-19,1.12692773755446E-18
P1,S2,-3.9979955110403E-19,1.22882332225575E-18
P1,V2,6.16639985601131E-19,1.20576127215217E-18
P1,GR,0,3.10545710128138E-17
P1,EP,5.42101086242752E-19,3.98480776604555E-18
P2,PT2,3.83197348773823E-05,0.000114814340826
P2,S2,3.82942218675699E-05,0.000114841969627
P2,V2,3.85949119911697E-05,0.000114486937204
P2,GR,4.16174291528321E-05,0.000112393875039
P2,EP,3.58040924047624E-05,0.000117717406229
P3,PT3,-3.51485612882994E-05,0.000198419105042
P3,S3,-3.50440751501751E-05,0.000198377336513
P3,V3,-3.48699446197781E-05,0.000198138261962
P3,SW,-2.88087515719418E-05,0.000199184652892
P3,A2,-3.50577507867648E-05,0.000198362817988
P3,AL2,-3.55434986485691E-05,0.000198330554143
P3,C2,-3.50814210976462E-05,0.000198375522098
P3,CO2,-3.50919977634776E-05,0.000198370317338
P3,CU2,-3.50853917977189E-05,0.00019837164583
P3,D2,-3.50860757423166E-05,0.000198371260972
P3,G2,-3.50894885277224E-05,0.000198366990715
P3,OG2,-3.50911945301591E-05,0.00019836842298
P3,OD2,-3.50874652390791E-05,0.00019837309002
P3,OF2,-3.50821793172314E-05,0.000198369901897
P3,OT2,-3.51034365740738E-05,0.000198359396842
P3,P2,-3.50989736808133E-05,0.000198370484089
P3,PT2,-3.50805401487059E-05,0.000198369694707
P3,S2,-3.50878129639697E-05,0.000198371156225
P3,V2,-3.50168828759196E-05,0.000198361550045
P3,GR,-3.82154126818621E-05,0.000196901134363
P3,EP,-3.52262709522883E-05,0.000198182061593
PT1,S1,0.000103769643378,0.000277258428175
PT1,V1,7.8814550026618E-05,0.000303185151682
PT1,A3,0.000100029403878,0.000281422338761
PT1,AL3,0.000220144375678,0.000329693769992
PT1,C3,0.000103405167809,0.000277300752575
PT1,CO3,9.90113458650627E-05,0.000279261780665
PT1,CU3,0.000102044337139,0.000277816522098
PT1,D3,0.000102476670516,0.000277832233929
PT1,G3,0.000106203113718,0.000277669016702
PT1,OG3,0.000101493555083,0.000278369424285
PT1,OD3,0.000102816862037,0.000277224049474
PT1,OF3,0.000103349014212,0.000277472786631
PT1,OT3,0.000103025743421,0.000277434288912
PT1,P3,0.000103314551058,0.000277543874954
PT1,PT3,0.000105213569054,0.000277929604056
PT1,S3,0.000102261642821,0.000277692326318
PT1,V3,9.64976548880822E-05,0.000282332537825
PT1,SW,0.000100981313812,0.000283998685281
PT1,A2,0.00010263106506,0.000277626228612
PT1,AL2,0.000102026354363,0.000277135085282
PT1,C2,0.000102444001841,0.000277735315297
PT1,CO2,0.000103315098585,0.000277685456923
PT1,CU2,0.00010232119384,0.000277724178386
PT1,D2,0.000102359778488,0.000277732624585
PT1,G2,0.000102039132414,0.000277795226022
PT1,OG2,0.000103101407055,0.000277700153634
PT1,OD2,0.000102560609779,0.000277704697468
PT1,OF2,0.000102526030888,0.000277662949716
PT1,OT2,0.000102774385642,0.000277837444916
PT1,P2,0.000102243292696,0.000277745714112
PT1,PT2,0.00010231798424,0.000277720138861
PT1,S2,0.000101672850495,0.000277825575261
PT1,V2,0.000102899226352,0.000277667001041
PT1,GR,0.000115324577936,0.000272439244076
PT1,EP,0.000103053122604,0.000277010879276
PT2,S2,4.72348928329174E-05,8.44229200753804E-05
PT2,V2,4.72338930960279E-05,8.44349402549793E-05
PT2,GR,4.73367322136389E-05,8.45246398236935E-05
PT2,EP,4.70752422932645E-05,8.43979150014664E-05
PT3,S3,5.48376392910187E-06,0.00019619975562
PT3,V3,5.83247244161783E-06,0.000209172893042
PT3,SW,3.58483388522533E-05,0.00019856870987
PT3,A2,5.70271282867401E-06,0.000196125939502
PT3,AL2,1.04626237974235E-06,0.000195856784411
PT3,C2,5.36687057918604E-06,0.000196181981029
PT3,CO2,3.6995969910799E-06,0.000196170744239
PT3,CU2,5.35583487194705E-06,0.000196159690847
PT3,D2,5.38997014389122E-06,0.000196146707098
PT3,G2,5.77395901721601E-06,0.000196205126164
PT3,OG2,5.3963206939407E-06,0.000196148955719
PT3,OD2,4.76791939014589E-06,0.000196061052186
PT3,OF2,5.4838646733792E-06,0.000196179423118
PT3,OT2,5.37125234065044E-06,0.000196300272231
PT3,P2,5.53393196990743E-06,0.000196181400184
PT3,PT2,5.35930983678129E-06,0.000196167970802
PT3,S2,4.02877530567039E-06,0.000196549820919
PT3,V2,5.80619439128261E-06,0.000196222818365
PT3,GR,5.92221542426025E-06,0.00019669578638
PT3,EP,5.72676049806421E-06,0.000196560663576
S1,V1,9.52503887743372E-05,0.000169497091632
S1,A3,8.41682749389725E-05,0.000163150574465
S1,AL3,0.000134572244157,0.000204449654115
S1,C3,9.34544527053111E-05,0.000167230828335
S1,CO3,9.29884530170122E-05,0.000167132156691
S1,CU3,9.28409059272313E-05,0.000167577676516
S1,D3,9.31847372539969E-05,0.000167810248229
S1,G3,9.21382272133256E-05,0.00016674306504
S1,OG3,9.3350578012297E-05,0.000167952667329
S1,OD3,9.33018131537109E-05,0.00016793729849
S1,OF3,9.45603036513303E-05,0.00016852450656
S1,OT3,9.46617003438164E-05,0.000168852294069
S1,P3,9.31903732559237E-05,0.000167758640675
S1,PT3,9.27265332943393E-05,0.000167547648241
S1,S3,9.32797348735209E-05,0.000167733892158
S1,V3,6.36465501448052E-05,0.000151284549662
S1,SW,9.90330170597409E-05,0.000171595933615
S1,A2,9.27518898252579E-05,0.000167852898731
S1,AL2,9.28011794996838E-05,0.000167524029815
S1,C2,9.28589476953747E-05,0.000167787774276
S1,CO2,9.31224149436486E-05,0.000167782648859
S1,CU2,9.30979787880018E-05,0.00016778506617
S1,D2,9.30828251156952E-05,0.000167790968682
S1,G2,9.32191966073555E-05,0.000167696816398
S1,OG2,9.32591983281021E-05,0.000167926627853
S1,OD2,9.38997243317492E-05,0.000167587609236
S1,OF2,9.30425392405225E-05,0.000167802790452
S1,OT2,9.34023871896714E-05,0.000167950568527
S1,P2,9.31890321509946E-05,0.00016780009195
S1,PT2,9.30931710572577E-05,0.000167791987188
S1,S2,9.37412149259035E-05,0.000167879710038
S1,V2,9.29682055661039E-05,0.000167970535942
S1,GR,0.000101229085437,0.000175803559508
S1,EP,9.03346798367525E-05,0.000166348428049
S2,V2,2.99300740690028E-05,0.000100186219964
S2,GR,2.99593172766871E-05,0.000100174705468
S2,EP,2.99331143363541E-05,0.000100187498603
S3,V3,1.9489962622507E-05,0.000123392467118
S3,SW,2.85999303584021E-05,0.000128233271725
S3,A2,2.14868328647407E-05,0.000123727227092
S3,AL2,2.21630871272672E-05,0.000123857785608
S3,C2,2.16333867146856E-05,0.000123768688131
S3,CO2,2.05566632123757E-05,0.000123642845192
S3,CU2,2.14488430825376E-05,0.000123769216497
S3,D2,2.14651612782438E-05,0.000123768747957
S3,G2,2.13927844390884E-05,0.000123775506088
S3,OG2,2.09689480488238E-05,0.000123642959237
S3,OD2,2.09341805588989E-05,0.000123810962559
S3,OF2,2.09221333487623E-05,0.00012366537958
S3,OT2,2.17622222456484E-05,0.000123828878471
S3,P2,2.1588511319344E-05,0.000123759003766
S3,PT2,2.1450081942099E-05,0.000123772703891
S3,S2,2.17286164672497E-05,0.000123799586647
S3,V2,2.14645708900525E-05,0.000123793277949
S3,GR,2.70878063809224E-05,0.000128904880756
S3,EP,2.13143742035516E-05,0.000124124529452
SW,A2,0.000892645404434,0.008746948332793
SW,AL2,0.000965682778573,0.00874005004839
SW,C2,0.000896761521663,0.008746187837331
SW,CO2,0.000855785259788,0.00874825454524
SW,CU2,0.000885285958217,0.008748562721967
SW,D2,0.000885796681325,0.008748606078621
SW,G2,0.000898210870865,0.008746541549286
SW,OG2,0.000913543686624,0.008745754663158
SW,OD2,0.000882298384005,0.008748236365462
SW,OF2,0.000893264231206,0.008750056469334
SW,OT2,0.000885070862451,0.008741426578532
SW,P2,0.000887752746333,0.008748318488093
SW,PT2,0.000884643086408,0.008748775588964
SW,S2,0.000886126190284,0.00874867256815
SW,V2,0.000891286116269,0.008748426588752
SW,GR,0.000293556282246,0.009138145144728
SW,EP,0.00088802090313,0.008762340055034
V1,A3,0.000690209479394,0.00525897516378
V1,AL3,0.000855243266537,0.007828747325325
V1,C3,0.0006484557175,0.005253181918611
V1,CO3,0.000642227930753,0.005262133560292
V1,CU3,0.000639717608831,0.005267257497676
V1,D3,0.000642298187916,0.005267758117576
V1,G3,0.000640710190123,0.005250358232955
V1,OG3,0.000641028519029,0.005264374718667
V1,OD3,0.000629482289653,0.005267276770968
V1,OF3,0.000647236061211,0.005262588858653
V1,OT3,0.000631445771078,0.005264000472671
V1,P3,0.000637144063647,0.005267827369048
V1,PT3,0.000641375865456,0.005268606015844
V1,S3,0.000640503907234,0.005266473290403
V1,V3,0.00081895938877,0.005414972469087
V1,SW,0.000473807407051,0.005411377784659
V1,A2,0.000637789381014,0.005269593855525
V1,AL2,0.000672270025271,0.005251746043592
V1,C2,0.000652747626537,0.005267530979782
V1,CO2,0.000632912227351,0.005267977584296
V1,CU2,0.000640895726479,0.005267642089546
V1,D2,0.000643464066363,0.005267069769644
V1,G2,0.00064297739461,0.005266898770713
V1,OG2,0.00063416764718,0.005269000060179
V1,OD2,0.00062448568431,0.005267333331538
V1,OF2,0.000597359602596,0.005258455849931
V1,OT2,0.000637322341746,0.00526525853326
V1,P2,0.000639486640129,0.005267123402016
V1,PT2,0.000640877142391,0.005267658203685
V1,S2,0.000625481236388,0.00526890139377
V1,V2,0.000648063842589,0.005273137864792
V1,GR,0.000486240713644,0.005380474994507
V1,EP,0.000640807100061,0.005261272907647
V2,GR,5.24495913472936E-05,0.000164472005397
V2,EP,4.7243062971288E-05,0.000152801118496
V3,SW,-0.001072879817037,0.005271819894338
V3,A2,-0.000720238734939,0.005299366447027
V3,AL2,-0.000767681693327,0.005300133067044
V3,C2,-0.000718520546736,0.00529955927203
V3,CO2,-0.000694712461802,0.005296494494975
V3,CU2,-0.000722535510502,0.005299118406007
V3,D2,-0.000722084679343,0.005299079030431
V3,G2,-0.000721698208565,0.005299295948707
V3,OG2,-0.000713146263116,0.00530240051956
V3,OD2,-0.000704560087265,0.005302042420518
V3,OF2,-0.000764371653681,0.005295750794385
